Churn,senior_65,partner,dependents,tenure_months,contract_type,monthly_charge,daily_charge,total_charge,internet_service,online_security,tech_support,streaming_tv,payment_method
1,1,1,1,47,Month-to-month,70.55,2.35,3309.25,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,1,1,11,Two year,25.0,0.83,300.7,No,0,0,0,Mailed check
0,0,1,1,8,Month-to-month,19.35,0.64,152.6,No,0,0,0,Mailed check
0,0,0,0,56,Month-to-month,94.45,3.15,5124.6,Fiber optic,0,1,0,Electronic check
1,0,0,0,1,Month-to-month,35.25,1.18,35.25,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,56,Two year,115.85,3.86,6567.9,Fiber optic,1,1,1,Mailed check
0,0,1,0,34,Month-to-month,24.7,0.82,780.2,No,0,0,0,Electronic check
0,0,1,0,1,Month-to-month,75.35,2.51,75.35,Fiber optic,0,0,0,Credit card (automatic)
1,0,0,1,9,Month-to-month,55.35,1.84,449.75,DSL,0,0,1,Electronic check
0,1,1,0,46,Month-to-month,98.85,3.3,4564.9,Fiber optic,0,0,1,Electronic check
0,0,1,0,60,One year,59.8,1.99,3561.15,DSL,1,0,1,Mailed check
0,1,1,0,22,Month-to-month,89.75,2.99,1938.9,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,0,0,39,One year,19.9,0.66,791.15,No,0,0,0,Mailed check
0,0,1,1,2,Month-to-month,20.3,0.68,40.25,No,0,0,0,Mailed check
0,0,1,1,35,One year,20.05,0.67,746.75,No,0,0,0,Bank transfer (automatic)
0,0,0,1,25,Month-to-month,20.8,0.69,460.2,No,0,0,0,Mailed check
1,0,0,0,1,Month-to-month,79.55,2.65,79.55,Fiber optic,0,0,1,Electronic check
0,1,0,0,18,One year,20.35,0.68,369.6,No,0,0,0,Bank transfer (automatic)
0,0,0,0,3,Month-to-month,50.5,1.68,147.75,DSL,0,1,0,Mailed check
0,0,0,1,66,Two year,19.95,0.66,1269.1,No,0,0,0,Credit card (automatic)
0,0,0,0,29,Month-to-month,84.9,2.83,2516.2,Fiber optic,0,0,0,Electronic check
0,1,0,0,34,Month-to-month,69.15,2.31,2275.1,Fiber optic,0,0,0,Credit card (automatic)
0,0,0,0,66,Two year,25.1,0.84,1697.7,No,0,0,0,Mailed check
0,0,1,1,8,Month-to-month,45.45,1.52,411.75,DSL,0,0,0,Electronic check
0,1,0,0,45,Month-to-month,70.05,2.34,3062.45,DSL,1,1,0,Electronic check
1,1,0,0,1,Month-to-month,25.2,0.84,25.2,DSL,0,0,0,Electronic check
0,0,0,0,18,Month-to-month,71.1,2.37,1247.75,Fiber optic,0,0,0,Electronic check
1,1,1,0,29,Month-to-month,95.9,3.2,2745.2,Fiber optic,0,0,0,Electronic check
0,0,1,1,72,Two year,89.85,2.99,6562.9,DSL,1,1,1,Credit card (automatic)
0,0,1,1,34,One year,20.1,0.67,682.1,No,0,0,0,Bank transfer (automatic)
0,0,0,0,2,Month-to-month,24.3,0.81,38.45,DSL,0,0,0,Mailed check
0,1,1,0,72,Two year,114.65,3.82,8333.95,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,0,0,10,Month-to-month,20.55,0.68,187.35,No,0,0,0,Mailed check
0,0,1,0,51,One year,106.8,3.56,5498.8,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,1,1,28,Month-to-month,85.45,2.85,2289.9,Fiber optic,0,0,1,Electronic check
0,0,0,0,13,Two year,20.4,0.68,261.3,No,0,0,0,Mailed check
0,0,0,1,2,Month-to-month,61.2,2.04,125.95,DSL,1,0,0,Credit card (automatic)
1,1,0,0,17,Month-to-month,89.15,2.97,1496.9,Fiber optic,0,0,1,Electronic check
1,0,0,0,1,Month-to-month,48.6,1.62,48.6,DSL,1,0,0,Credit card (automatic)
0,0,1,1,15,Month-to-month,59.65,1.99,867.1,DSL,0,1,0,Bank transfer (automatic)
0,0,0,0,2,Month-to-month,19.95,0.66,38.15,No,0,0,0,Mailed check
0,0,0,0,12,Month-to-month,54.3,1.81,654.5,DSL,0,1,0,Electronic check
1,0,0,1,5,Month-to-month,46.0,1.53,221.7,DSL,0,0,0,Mailed check
0,0,1,0,51,One year,96.4,3.21,4911.05,Fiber optic,1,0,0,Credit card (automatic)
0,0,1,1,30,Month-to-month,67.6,2.25,2000.2,DSL,1,1,0,Electronic check
0,0,1,1,64,One year,19.8,0.66,1336.65,No,0,0,0,Bank transfer (automatic)
0,0,1,0,72,Two year,80.45,2.68,5737.6,Fiber optic,1,0,0,Bank transfer (automatic)
0,0,0,0,5,Month-to-month,25.45,0.85,134.75,No,0,0,0,Mailed check
0,0,1,1,72,Two year,48.9,1.63,3527.0,DSL,1,1,1,Mailed check
0,0,0,0,1,Month-to-month,29.15,0.97,29.15,DSL,0,1,0,Mailed check
0,0,0,0,27,Month-to-month,89.2,2.97,2383.6,Fiber optic,0,1,0,Electronic check
0,0,1,1,72,Two year,24.05,0.8,1709.15,No,0,0,0,Bank transfer (automatic)
1,0,0,0,1,Month-to-month,69.55,2.32,69.55,Fiber optic,0,0,0,Electronic check
0,0,0,0,30,Two year,55.65,1.86,1653.85,DSL,1,0,0,Mailed check
0,0,1,1,65,Two year,94.55,3.15,6078.75,Fiber optic,1,1,0,Credit card (automatic)
0,0,1,1,61,Two year,19.75,0.66,1311.6,No,0,0,0,Credit card (automatic)
0,0,1,1,62,Two year,89.1,2.97,5411.65,Fiber optic,0,0,1,Credit card (automatic)
0,0,1,0,45,Month-to-month,107.75,3.59,4882.8,Fiber optic,0,0,1,Bank transfer (automatic)
1,1,0,0,1,Month-to-month,74.2,2.47,74.2,Fiber optic,0,0,0,Electronic check
0,0,1,1,52,One year,50.95,1.7,2610.65,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,24,One year,20.25,0.68,439.75,No,0,0,0,Mailed check
0,0,0,0,70,Two year,58.35,1.94,4214.25,DSL,1,1,1,Bank transfer (automatic)
0,0,1,1,39,Two year,19.85,0.66,854.8,No,0,0,0,Bank transfer (automatic)
0,0,0,0,42,One year,25.05,0.84,949.85,No,0,0,0,Electronic check
0,0,0,0,20,One year,68.7,2.29,1416.2,DSL,0,1,1,Electronic check
0,0,1,0,72,Two year,109.95,3.66,7852.4,Fiber optic,1,1,1,Credit card (automatic)
1,0,1,1,50,Month-to-month,103.7,3.46,5071.05,Fiber optic,0,1,1,Electronic check
0,0,1,1,13,Two year,20.85,0.7,272.35,No,0,0,0,Mailed check
0,1,1,1,22,Month-to-month,85.35,2.84,1961.6,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,0,0,1,Month-to-month,50.15,1.67,50.15,DSL,0,0,0,Mailed check
1,1,0,0,1,Month-to-month,70.15,2.34,70.15,Fiber optic,0,0,0,Electronic check
0,0,1,0,7,Month-to-month,50.3,1.68,355.1,DSL,1,0,0,Bank transfer (automatic)
0,0,0,0,8,Month-to-month,60.0,2.0,487.75,DSL,1,0,1,Electronic check
0,0,0,1,8,Month-to-month,20.35,0.68,178.7,No,0,0,0,Mailed check
0,0,1,1,64,Two year,24.8,0.83,1514.85,No,0,0,0,Mailed check
0,0,0,0,22,Month-to-month,65.05,2.17,1427.55,DSL,1,0,0,Mailed check
0,0,0,0,26,Month-to-month,50.35,1.68,1277.5,DSL,0,0,1,Credit card (automatic)
1,0,1,1,1,Month-to-month,70.0,2.33,70.0,Fiber optic,0,0,0,Electronic check
0,0,1,0,31,One year,93.8,3.13,2939.8,Fiber optic,0,0,1,Electronic check
0,1,0,0,4,Month-to-month,20.05,0.67,91.45,No,0,0,0,Mailed check
0,0,1,1,48,Two year,20.65,0.69,1057.0,No,0,0,0,Bank transfer (automatic)
1,1,1,0,40,Month-to-month,39.3,1.31,1637.4,DSL,0,0,1,Electronic check
0,0,1,0,71,One year,66.8,2.23,4689.15,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,36,One year,75.55,2.52,2680.15,DSL,1,1,0,Mailed check
0,0,1,1,1,Month-to-month,74.6,2.49,74.6,Fiber optic,0,0,0,Credit card (automatic)
1,1,0,0,41,Month-to-month,98.4,3.28,4187.75,Fiber optic,0,0,1,Electronic check
0,0,0,0,21,Month-to-month,20.5,0.68,402.85,No,0,0,0,Credit card (automatic)
1,0,1,1,11,Month-to-month,74.35,2.48,834.2,Fiber optic,0,0,0,Electronic check
0,0,1,1,19,Month-to-month,103.3,3.44,2012.7,Fiber optic,0,1,1,Electronic check
0,0,0,0,58,Month-to-month,79.8,2.66,4526.85,Fiber optic,1,0,0,Bank transfer (automatic)
1,0,1,0,12,Month-to-month,80.85,2.7,866.45,Fiber optic,1,1,0,Bank transfer (automatic)
0,0,0,0,29,One year,20.35,0.68,617.35,No,0,0,0,Mailed check
1,0,1,0,2,Month-to-month,104.4,3.48,242.8,Fiber optic,0,1,1,Electronic check
0,0,0,0,11,One year,54.6,1.82,617.85,DSL,1,1,0,Mailed check
1,1,1,0,69,Month-to-month,89.95,3.0,6143.15,Fiber optic,0,0,1,Electronic check
0,1,1,1,64,Two year,111.6,3.72,7099.0,Fiber optic,1,1,1,Bank transfer (automatic)
1,1,1,0,20,Month-to-month,90.8,3.03,1951.0,Fiber optic,0,0,1,Electronic check
1,0,0,0,22,Month-to-month,89.25,2.98,1907.85,Fiber optic,0,0,1,Electronic check
0,0,0,0,1,Month-to-month,43.95,1.46,43.95,DSL,0,0,0,Credit card (automatic)
0,0,1,1,64,Two year,90.6,3.02,5817.45,DSL,1,1,1,Mailed check
0,0,1,1,39,One year,24.2,0.81,914.6,No,0,0,0,Mailed check
0,0,0,0,39,One year,58.6,1.95,2224.5,DSL,0,0,1,Credit card (automatic)
1,0,0,0,48,One year,106.1,3.54,5082.8,Fiber optic,0,0,1,Credit card (automatic)
1,0,0,1,22,Month-to-month,89.4,2.98,2001.5,Fiber optic,0,0,1,Electronic check
0,0,1,1,24,Two year,64.35,2.14,1558.65,DSL,1,0,0,Electronic check
0,0,0,0,1,Month-to-month,19.5,0.65,19.5,No,0,0,0,Mailed check
1,1,0,0,10,Month-to-month,72.85,2.43,688.65,Fiber optic,0,0,0,Electronic check
0,0,0,0,8,Month-to-month,66.7,2.22,579.0,DSL,1,0,0,Electronic check
0,0,1,0,36,Month-to-month,80.4,2.68,2937.65,Fiber optic,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,70.5,2.35,70.5,Fiber optic,0,0,0,Electronic check
0,0,0,1,16,One year,19.3,0.64,360.35,No,0,0,0,Bank transfer (automatic)
1,0,0,0,13,Month-to-month,79.25,2.64,1111.65,Fiber optic,0,0,0,Electronic check
0,0,1,1,7,Month-to-month,44.75,1.49,333.65,DSL,0,0,0,Electronic check
0,0,0,0,41,One year,68.6,2.29,2877.05,DSL,0,1,0,Electronic check
0,0,0,0,5,Month-to-month,20.55,0.68,96.1,No,0,0,0,Credit card (automatic)
0,1,0,0,55,One year,50.05,1.67,2743.45,DSL,0,0,1,Bank transfer (automatic)
1,0,1,0,7,Month-to-month,86.5,2.88,582.5,Fiber optic,0,0,1,Electronic check
0,0,1,0,72,Two year,25.25,0.84,1841.2,No,0,0,0,Bank transfer (automatic)
0,0,1,0,72,Two year,20.5,0.68,1502.25,No,0,0,0,Credit card (automatic)
0,0,0,0,1,Month-to-month,61.15,2.04,61.15,DSL,1,0,0,Electronic check
0,0,1,1,47,One year,40.3,1.34,1794.8,DSL,1,1,0,Electronic check
0,0,0,0,21,One year,20.35,0.68,422.7,No,0,0,0,Mailed check
0,0,1,1,68,Two year,95.1,3.17,6683.4,Fiber optic,1,1,0,Bank transfer (automatic)
0,0,1,1,58,Month-to-month,92.85,3.1,5305.05,Fiber optic,0,0,1,Electronic check
0,1,1,0,33,Month-to-month,100.6,3.35,3270.25,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,1,1,33,One year,20.1,0.67,620.55,No,0,0,0,Credit card (automatic)
1,0,0,0,1,Month-to-month,20.15,0.67,20.15,No,0,0,0,Mailed check
0,0,1,0,56,Month-to-month,89.7,2.99,4952.95,Fiber optic,0,0,1,Mailed check
0,0,1,0,49,Two year,49.65,1.66,2409.9,DSL,0,0,1,Credit card (automatic)
0,0,0,0,68,Two year,110.25,3.68,7279.35,Fiber optic,1,1,1,Credit card (automatic)
0,0,1,0,72,Two year,98.2,3.27,7015.9,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,1,1,1,Month-to-month,90.1,3.0,90.1,Fiber optic,0,0,1,Electronic check
0,0,0,0,1,Month-to-month,44.0,1.47,44.0,DSL,0,0,0,Electronic check
0,0,1,0,67,Two year,19.65,0.65,1335.2,No,0,0,0,Mailed check
0,0,1,0,45,One year,113.3,3.78,5032.25,Fiber optic,1,1,1,Mailed check
0,0,1,1,72,Two year,90.6,3.02,6441.85,DSL,1,1,1,Credit card (automatic)
0,0,1,0,10,One year,20.1,0.67,184.4,No,0,0,0,Mailed check
0,0,0,0,59,Two year,20.2,0.67,1192.3,No,0,0,0,Bank transfer (automatic)
0,0,1,1,22,One year,100.05,3.34,2090.25,Fiber optic,0,0,1,Mailed check
0,0,1,0,30,Month-to-month,49.9,1.66,1441.95,DSL,0,0,0,Electronic check
0,0,1,1,52,Two year,79.2,2.64,4016.3,DSL,1,0,1,Electronic check
0,0,0,0,10,Month-to-month,95.25,3.18,1021.55,Fiber optic,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,45.3,1.51,45.3,DSL,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,20.4,0.68,20.4,No,0,0,0,Mailed check
0,0,0,0,20,One year,19.7,0.66,415.9,No,0,0,0,Mailed check
1,1,0,0,14,Month-to-month,78.95,2.63,1101.85,Fiber optic,0,0,0,Electronic check
1,0,0,0,16,Month-to-month,89.05,2.97,1448.6,Fiber optic,0,1,0,Credit card (automatic)
0,0,0,0,35,Two year,23.3,0.78,797.1,No,0,0,0,Bank transfer (automatic)
0,0,1,0,72,Two year,90.95,3.03,6468.6,DSL,1,1,1,Bank transfer (automatic)
0,0,1,0,40,Two year,19.1,0.64,780.1,No,0,0,0,Mailed check
0,0,1,0,65,Two year,59.8,1.99,3808.2,DSL,0,1,1,Credit card (automatic)
0,0,1,0,45,Two year,25.5,0.85,1121.05,No,0,0,0,Mailed check
0,0,1,0,7,Month-to-month,34.2,1.14,256.6,DSL,1,0,0,Mailed check
1,1,1,0,1,Month-to-month,46.0,1.53,46.0,DSL,0,0,0,Electronic check
1,1,0,0,1,Month-to-month,73.0,2.43,73.0,Fiber optic,0,0,0,Electronic check
1,1,0,0,3,Month-to-month,75.05,2.5,256.25,Fiber optic,0,0,0,Credit card (automatic)
1,0,0,0,2,Month-to-month,79.75,2.66,164.5,Fiber optic,0,0,1,Electronic check
0,0,1,1,23,Two year,25.6,0.85,514.75,No,0,0,0,Credit card (automatic)
1,0,1,0,70,One year,109.5,3.65,7674.55,Fiber optic,0,1,1,Electronic check
0,0,0,0,29,Month-to-month,25.15,0.84,702.0,No,0,0,0,Electronic check
0,0,0,0,43,Two year,19.65,0.65,779.25,No,0,0,0,Bank transfer (automatic)
0,1,0,0,18,Month-to-month,58.4,1.95,964.9,DSL,1,0,0,Credit card (automatic)
0,0,1,0,71,Two year,25.05,0.84,1873.7,No,0,0,0,Credit card (automatic)
1,1,1,0,27,Month-to-month,75.5,2.52,1893.95,Fiber optic,0,0,0,Electronic check
0,0,0,0,9,Month-to-month,19.05,0.64,157.65,No,0,0,0,Mailed check
0,1,1,0,48,Month-to-month,70.65,2.36,3545.05,Fiber optic,0,0,0,Bank transfer (automatic)
0,0,0,0,27,One year,19.15,0.64,501.35,No,0,0,0,Mailed check
0,1,1,0,70,Two year,92.2,3.07,6474.45,DSL,1,1,1,Bank transfer (automatic)
0,0,0,0,58,One year,107.75,3.59,6332.75,Fiber optic,1,0,1,Electronic check
0,0,0,0,60,Two year,104.7,3.49,6333.8,Fiber optic,0,0,1,Electronic check
0,0,0,0,46,Two year,108.65,3.62,4903.2,Fiber optic,0,1,1,Electronic check
1,0,0,0,1,Month-to-month,20.5,0.68,20.5,No,0,0,0,Mailed check
1,0,0,0,66,Month-to-month,99.5,3.32,6710.5,Fiber optic,0,0,1,Electronic check
1,0,0,0,1,Month-to-month,81.95,2.73,81.95,Fiber optic,0,0,0,Electronic check
0,0,1,1,8,Two year,19.05,0.64,201.7,No,0,0,0,Mailed check
0,0,1,1,68,Two year,19.35,0.64,1292.65,No,0,0,0,Bank transfer (automatic)
1,0,0,0,18,Month-to-month,33.5,1.12,600.0,DSL,0,0,0,Credit card (automatic)
1,1,1,0,11,Month-to-month,99.55,3.32,1131.2,Fiber optic,0,0,1,Electronic check
1,0,0,0,1,Month-to-month,84.3,2.81,84.3,Fiber optic,0,0,1,Electronic check
0,0,0,0,46,One year,101.1,3.37,4674.4,Fiber optic,0,0,1,Electronic check
0,0,0,0,8,Two year,20.0,0.67,141.6,No,0,0,0,Mailed check
0,0,1,1,9,Month-to-month,103.1,3.44,970.45,Fiber optic,0,1,1,Electronic check
0,0,1,1,1,Month-to-month,81.05,2.7,81.05,Fiber optic,0,0,0,Electronic check
0,0,1,0,63,Two year,102.6,3.42,6296.75,Fiber optic,0,0,1,Electronic check
0,0,0,0,18,Month-to-month,19.0,0.63,348.8,No,0,0,0,Electronic check
1,0,0,0,1,Month-to-month,74.6,2.49,74.6,Fiber optic,0,0,0,Mailed check
1,0,0,0,13,Month-to-month,99.0,3.3,1301.7,Fiber optic,0,1,1,Mailed check
1,0,0,0,7,Month-to-month,79.3,2.64,523.15,Fiber optic,0,0,0,Electronic check
0,0,1,1,18,Month-to-month,85.6,2.85,1601.5,Fiber optic,0,1,0,Electronic check
0,0,1,1,37,One year,58.75,1.96,2203.1,DSL,1,1,0,Mailed check
1,0,0,0,12,Month-to-month,106.7,3.56,1253.9,Fiber optic,0,0,1,Electronic check
1,0,0,0,43,Month-to-month,49.05,1.64,2076.2,DSL,0,0,1,Bank transfer (automatic)
0,0,1,0,63,Month-to-month,108.75,3.62,6871.7,Fiber optic,0,1,1,Electronic check
0,0,1,1,6,Two year,20.4,0.68,107.6,No,0,0,0,Credit card (automatic)
1,1,0,0,24,Month-to-month,102.95,3.43,2496.7,Fiber optic,0,0,1,Credit card (automatic)
1,0,0,0,2,Month-to-month,90.4,3.01,168.2,Fiber optic,0,0,1,Electronic check
1,0,1,1,38,Month-to-month,94.65,3.16,3624.3,Fiber optic,0,0,1,Electronic check
1,0,1,0,33,One year,95.8,3.19,3036.75,Fiber optic,0,0,1,Electronic check
0,0,0,0,48,Month-to-month,103.85,3.46,4946.05,Fiber optic,0,1,1,Electronic check
0,0,0,0,4,Month-to-month,86.05,2.87,308.1,Fiber optic,0,0,0,Electronic check
0,0,0,0,29,Month-to-month,67.45,2.25,1801.1,DSL,1,1,0,Mailed check
0,0,0,0,27,One year,55.45,1.85,1477.65,DSL,1,0,0,Bank transfer (automatic)
0,0,1,1,65,Two year,84.2,2.81,5324.5,DSL,0,1,1,Bank transfer (automatic)
0,0,0,0,31,One year,81.7,2.72,2548.65,Fiber optic,0,1,0,Credit card (automatic)
0,0,1,0,49,Month-to-month,100.85,3.36,4847.35,Fiber optic,1,0,1,Mailed check
0,0,1,1,72,Two year,114.45,3.82,8100.55,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,0,0,5,Month-to-month,64.0,2.13,370.25,DSL,0,0,0,Electronic check
0,0,1,0,1,Month-to-month,55.7,1.86,55.7,DSL,1,0,0,Mailed check
0,1,0,0,33,Month-to-month,59.45,1.98,1884.65,DSL,1,0,1,Bank transfer (automatic)
0,0,0,0,1,Month-to-month,35.9,1.2,35.9,DSL,0,1,0,Mailed check
0,0,1,1,65,Two year,26.0,0.87,1654.85,No,0,0,0,Credit card (automatic)
0,0,0,0,60,One year,80.55,2.68,4847.05,DSL,0,1,1,Credit card (automatic)
0,1,1,0,63,One year,84.0,2.8,5329.55,DSL,1,1,1,Bank transfer (automatic)
1,1,0,0,3,Month-to-month,70.4,2.35,204.7,Fiber optic,0,0,0,Electronic check
0,1,1,0,55,Month-to-month,51.65,1.72,2838.55,DSL,0,0,0,Bank transfer (automatic)
0,0,1,1,68,One year,105.75,3.52,7322.5,Fiber optic,0,1,1,Credit card (automatic)
0,1,1,0,72,Two year,96.6,3.22,6827.5,Fiber optic,1,1,0,Bank transfer (automatic)
1,0,1,0,21,Month-to-month,86.5,2.88,1808.7,Fiber optic,0,0,0,Electronic check
1,0,0,0,5,Month-to-month,69.75,2.33,324.6,Fiber optic,0,0,0,Electronic check
0,0,1,0,37,Month-to-month,19.5,0.65,805.2,No,0,0,0,Bank transfer (automatic)
0,0,0,0,29,One year,71.0,2.37,2080.1,DSL,0,0,1,Credit card (automatic)
0,0,1,0,64,Month-to-month,111.15,3.7,6953.4,Fiber optic,0,1,1,Electronic check
0,0,0,0,46,Two year,20.05,0.67,902.0,No,0,0,0,Bank transfer (automatic)
1,1,0,0,7,Month-to-month,76.45,2.55,503.6,Fiber optic,1,0,0,Bank transfer (automatic)
0,1,0,0,23,Month-to-month,79.35,2.64,1835.3,Fiber optic,0,0,0,Mailed check
0,0,1,0,68,Two year,25.25,0.84,1728.2,No,0,0,0,Bank transfer (automatic)
0,0,1,0,41,One year,35.45,1.18,1391.65,DSL,0,1,0,Mailed check
1,0,1,1,2,Month-to-month,89.55,2.98,185.55,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,0,1,17,Month-to-month,92.7,3.09,1556.85,Fiber optic,0,1,0,Credit card (automatic)
0,0,1,1,55,Two year,19.35,0.64,1153.25,No,0,0,0,Bank transfer (automatic)
0,0,1,1,5,Month-to-month,49.4,1.65,232.55,DSL,1,0,0,Mailed check
0,0,1,0,68,Two year,70.9,2.36,4911.35,DSL,1,1,0,Credit card (automatic)
0,1,1,0,7,Month-to-month,75.4,2.51,533.05,Fiber optic,0,0,0,Electronic check
1,0,0,0,6,Month-to-month,69.25,2.31,418.4,Fiber optic,0,0,0,Mailed check
0,1,0,0,41,Month-to-month,104.4,3.48,4133.95,Fiber optic,0,0,1,Electronic check
0,0,0,0,2,Month-to-month,74.95,2.5,151.75,Fiber optic,0,0,0,Electronic check
0,0,0,1,1,Month-to-month,25.4,0.85,25.4,No,0,0,0,Mailed check
0,0,0,0,1,Month-to-month,20.25,0.68,20.25,No,0,0,0,Mailed check
0,0,0,0,3,Month-to-month,107.95,3.6,318.6,Fiber optic,0,1,1,Electronic check
1,0,0,0,1,Month-to-month,45.6,1.52,45.6,DSL,0,0,0,Electronic check
1,0,1,1,29,Month-to-month,89.2,2.97,2698.35,Fiber optic,0,0,0,Electronic check
0,0,1,0,17,One year,96.65,3.22,1588.25,Fiber optic,0,0,1,Bank transfer (automatic)
0,0,1,0,37,Month-to-month,20.35,0.68,697.65,No,0,0,0,Bank transfer (automatic)
0,0,1,0,22,Month-to-month,54.7,1.82,1178.75,DSL,0,0,0,Mailed check
0,0,0,0,68,Two year,88.15,2.94,6148.45,DSL,1,1,1,Electronic check
0,0,1,1,72,Two year,78.95,2.63,5730.15,DSL,0,1,1,Electronic check
1,0,1,1,30,Month-to-month,51.2,1.71,1561.5,DSL,0,1,1,Credit card (automatic)
1,1,0,0,31,Month-to-month,73.9,2.46,2217.15,Fiber optic,0,0,0,Electronic check
0,0,1,1,16,Month-to-month,19.35,0.64,275.9,No,0,0,0,Mailed check
0,0,0,0,65,Two year,25.75,0.86,1654.75,No,0,0,0,Mailed check
1,0,1,0,5,Month-to-month,67.95,2.26,350.3,DSL,0,1,1,Bank transfer (automatic)
0,0,0,0,55,Month-to-month,73.1,2.44,4144.9,Fiber optic,0,0,0,Electronic check
0,0,0,0,1,Month-to-month,50.75,1.69,50.75,DSL,0,0,0,Mailed check
0,0,1,0,33,Month-to-month,95.0,3.17,3008.15,Fiber optic,0,1,0,Credit card (automatic)
0,1,0,0,30,Month-to-month,104.1,3.47,3121.1,Fiber optic,0,0,1,Electronic check
0,0,1,0,25,Month-to-month,55.55,1.85,1405.3,DSL,0,0,0,Credit card (automatic)
1,0,0,0,3,Month-to-month,35.45,1.18,106.85,DSL,1,0,0,Mailed check
1,0,0,0,4,Month-to-month,50.7,1.69,151.3,DSL,0,0,0,Credit card (automatic)
0,0,0,0,1,Month-to-month,21.1,0.7,21.1,No,0,0,0,Mailed check
1,0,0,0,14,Month-to-month,89.8,2.99,1129.1,Fiber optic,0,0,1,Mailed check
1,0,0,0,25,Month-to-month,70.95,2.37,1767.35,Fiber optic,0,0,0,Mailed check
0,0,0,0,25,Month-to-month,20.15,0.67,536.35,No,0,0,0,Mailed check
0,0,1,0,72,Two year,115.55,3.85,8312.4,Fiber optic,1,1,1,Credit card (automatic)
0,0,0,0,44,One year,19.5,0.65,835.5,No,0,0,0,Credit card (automatic)
0,0,0,0,18,Month-to-month,75.4,2.51,1380.4,Fiber optic,1,0,0,Electronic check
0,1,0,0,7,Month-to-month,84.35,2.81,609.65,Fiber optic,0,0,1,Electronic check
0,0,1,1,59,Two year,72.1,2.4,4194.85,DSL,0,1,1,Bank transfer (automatic)
0,0,1,0,70,Two year,84.8,2.83,5917.55,DSL,0,1,1,Bank transfer (automatic)
0,0,1,1,40,Month-to-month,26.2,0.87,1077.5,No,0,0,0,Electronic check
0,0,0,1,34,Month-to-month,105.35,3.51,3688.6,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,0,0,5,Month-to-month,85.3,2.84,420.45,Fiber optic,0,0,1,Mailed check
1,0,0,0,1,Month-to-month,45.65,1.52,45.65,DSL,0,0,0,Electronic check
0,0,1,1,68,One year,44.8,1.49,2983.65,DSL,1,0,1,Mailed check
0,0,1,1,14,Two year,19.7,0.66,263.65,No,0,0,0,Mailed check
0,0,0,0,19,Month-to-month,89.95,3.0,1682.4,Fiber optic,0,1,1,Mailed check
1,0,0,0,4,Month-to-month,68.65,2.29,261.25,DSL,0,0,1,Bank transfer (automatic)
0,0,1,0,67,Two year,25.25,0.84,1733.15,No,0,0,0,Credit card (automatic)
0,1,1,0,50,Month-to-month,108.75,3.62,5431.9,Fiber optic,1,0,1,Bank transfer (automatic)
0,0,0,0,43,One year,35.2,1.17,1463.7,DSL,1,0,0,Credit card (automatic)
0,0,1,1,59,Two year,19.3,0.64,1192.7,No,0,0,0,Credit card (automatic)
0,0,0,0,27,One year,20.1,0.67,562.6,No,0,0,0,Bank transfer (automatic)
1,0,1,1,22,Month-to-month,61.15,2.04,1422.05,DSL,1,0,0,Mailed check
0,0,1,0,40,One year,63.9,2.13,2635.0,DSL,0,0,1,Bank transfer (automatic)
1,0,1,0,37,One year,99.2,3.31,3754.6,Fiber optic,1,1,0,Electronic check
1,0,0,0,15,Month-to-month,79.75,2.66,1111.85,Fiber optic,0,0,0,Electronic check
0,0,0,0,28,Month-to-month,54.9,1.83,1505.15,DSL,0,1,0,Credit card (automatic)
1,0,1,0,13,One year,75.3,2.51,989.45,DSL,0,0,1,Mailed check
0,0,0,0,5,Month-to-month,20.05,0.67,95.55,No,0,0,0,Credit card (automatic)
0,0,1,1,54,Two year,65.65,2.19,3566.7,DSL,1,1,0,Credit card (automatic)
0,0,1,1,63,Two year,39.35,1.31,2395.05,DSL,0,1,0,Bank transfer (automatic)
0,0,1,1,20,Month-to-month,20.05,0.67,406.05,No,0,0,0,Mailed check
1,0,0,1,46,One year,105.2,3.51,4822.85,Fiber optic,1,1,1,Bank transfer (automatic)
0,0,1,0,72,Two year,92.4,3.08,6786.1,DSL,1,1,1,Electronic check
0,0,1,0,71,Two year,25.6,0.85,1888.25,No,0,0,0,Credit card (automatic)
0,0,1,1,32,Month-to-month,19.45,0.65,674.55,No,0,0,0,Credit card (automatic)
0,1,0,0,71,One year,105.9,3.53,7521.95,Fiber optic,0,0,1,Electronic check
0,1,0,0,71,Two year,89.85,2.99,6293.45,DSL,1,1,1,Mailed check
